id,address,at_street,description,latitude,longitude,municipality,name,on_street
"5623",,"Carmel Street",,"42.40069","-71.033637","Chelsea","Washington Ave opp Carmel St","Washington Avenue"
"2185",,"Smith Place",,"42.39013","-71.150509","Cambridge","Concord Ave @ Smith Pl","Concord Avenue"
"3147",,"Wedgewood Street",,"42.298949","-71.009904","Quincy","Bellevue Rd @ Wegdewood St","Bellevue Road"
"114882",,"Atherton Road",,"42.267524","-70.851699","Hull","Nantasket Ave from Park Ave to Atlantic Ave (FLAG)","Nantasket Avenue"
"10618",,"Sumner Street",,"42.256411","-71.163235","Dedham","Washington St @ Sumner St","Washington Street"
"WR-0053-S",,,"Oak Grove - Commuter Rail - Track 1 (All Trains)","42.437731","-71.070705","Malden","Oak Grove",
"node-424-lobby",,,"South Station - Bottom of Escalator 424",,,"Boston","South Station",
"1144",,"Highland Avenue",,"42.329657","-71.093032","Boston","Centre St @ Highland Ave","Centre Street"
"904",,"Elmwood Street",,"42.355599","-71.182378","Newton","Park St @ Elmwood St","Park Street"
"3268",,"Bell Street",,"42.26918","-70.952467","Quincy","Sea St opp Macy St","Sea Street"
"3906",,"Rose Way",,"42.166033","-71.006785","Holbrook","N Franklin St opp Rose Way","North Franklin Street"
"place-jaksn","1500 Columbus Ave, Jamaica Plain, MA",,,"42.323132","-71.099592","Boston","Jackson Square",
"node-801-platform",,,"Oak Grove - Bottom of Orange Line elevator","42.436982","-71.07095","Malden","Oak Grove",
"2627",,"Russell Street",,"42.393658","-71.120725","Somerville","Elm St @ Cutter Ave","Elm Street"
"node-ccmnl-933-lobby",,,"Community College - Top of Elevator 933",,,"Boston","Community College",
"24486",,,,"42.365535","-71.09133","Cambridge","Broadway @ Hampshire St","Broadway"
"node-mdftf-stairs-bottom",,,"Medford/Tufts - Bottom of stairs","42.407908","-71.117","Medford","Medford/Tufts",
"node-423-platform",,,"Savin Hill - Bottom of escalator from platform to lobby","42.310864","-71.053529","Boston","Savin Hill",
"49807",,"Third Ave",,"42.490761","-71.226441","Burlington","2-4 Fourth Ave","Fourth Avenue"
"node-river-ramp-lobby",,,"Riverside - Top of ramp for buses","42.337347","-71.252761","Newton","Riverside",
"node-astao-716-lobby",,,"Assembly - Top of Elevator 716","42.393273","-71.077612","Somerville","Assembly",
"2789",,"Deforest Street",,"42.265549","-71.128704","Boston","West St @ Deforest St","West Street"
"4749",,"Nahant Street",,"42.463446","-70.938686","Lynn","Broad St @ Nahant St","Broad Street"
"7543",,"Ridge Hill Avenue",,"42.438271","-71.033608","Malden","Broadway opp Cliffside Commons","Broadway"
"14",,,,"42.329773","-71.056582","Boston","Dorchester St @ Dorchester Ave","Dorchester Street"
"node-andrw-sibstairs-platform",,,"Andrew - Bottom of south inbound platform stairs",,,"Boston","Andrew",
"3094",,"Furnace Brook Parkway",,"42.257388","-71.011351","Quincy","Newport Ave @ Furnace Brook Pkwy","Newport Avenue"
"5412",,"Wyllis Avenue",,"42.41516","-71.064368","Everett","Main St @ Belmont St","Main Street"
"7135",,"School Street",,"42.542734","-70.883885","Beverly","46 Cabot St","Cabot Street"
"5012",,"Powder House Square",,"42.400532","-71.11736","Somerville","College Ave @ Broadway","College Avenue"
"6409",,"Faraday Street",,"42.244059","-71.123604","Boston","Washington St @ Faraday St","Washington Street"
"node-asmnl-peasbstair-lobby",,,"Ashmont - Top of stairs from Red Line platform to Peabody Square","42.284736","-71.064023","Boston","Ashmont",
"510",,"Pleasant Hill Avenue",,"42.277967","-71.072905","Boston","Gallivan Blvd @ Pleasant Hill Ave","Gallivan Boulevard"
"14860",,"Seaview Avenue",,"42.482166","-70.889214","Marblehead","Humphrey St @ Winthrop Ave","Humphrey Street"
"node-brdwy-mainstairs-lobby",,,"Broadway - Bottom of main entrance stairs",,,"Boston","Broadway",
"node-haecl-passogstair-platform",,,"Haymarket - Top of stairs between Oak Grove platform and Green Line, busway passageway",,,"Boston","Haymarket",
"11719",,"Babson Street",,"42.270168","-71.093907","Boston","Blue Hill Ave opp Babson St","Blue Hill Avenue"
"12826",,"Union Street",,"42.374605","-71.06385","Boston","Main St @ Union St","Main Street"
"5825",,"Elm Street",,"42.40603","-71.007338","Revere","Winthrop Ave @ Elm St","Winthrop Avenue"
"WML-0091-02",,,"West Newton - Commuter Rail - Track 2 (All Trains)","42.347878","-71.230528","Newton","West Newton",
"1450",,"Beechwood Avenue",,"42.364445","-71.173414","Watertown","Arsenal St opp Beechwood Ave","Arsenal Street"
"node-pktrm-804paid",,,"Park Street - Paid side of fare gate","42.356214","-71.062204","Boston","Park Street",
"49803",,,,"42.50542","-71.242357","Bedford","4 Crosby Dr","Crosby Drive"
"56734",,"Fecteau Way",,"42.47012","-70.986748","Lynn","O'Callaghan Way opp Osborne St","O'Callaghan Way"
"node-brntn-fareunpaid",,,"Braintree - Unpaid side of fare gates","42.207551","-71.001542","Braintree","Braintree",
"9170211",,"Park Drive","Fenway - Green Line Cleveland Circle Shuttle - Beacon St @ Park Dr","42.346836","-71.104819","Boston","Fenway - Beacon St @ Park Dr","Beacon Street"
"70208",,,"Science Park/West End - Green Line - Copley & West","42.366664","-71.067666","Boston","Science Park/West End",
"node-906-green",,,"Haymarket - Top of elevator between Green Line, busway and Orange Line passageway",,,"Boston","Haymarket",
"49906",,"Orange Street",,"42.48467","-71.125721","Woburn","Pine St opp Orange St","Pine Street"
"7134",,"May Street",,"42.544779","-70.880912","Beverly","Cabot St opp May St","Cabot Street"
"179",,"Huntington Avenue",,"42.347288","-71.079598","Boston","Huntington Ave @ Ring Rd","Ring Road"
"node-915-lobby",,,"Aquarium - Bottom of elevator between lobby and State Street",,,"Boston","Aquarium",
"341",,"Dix Street",,"42.294957","-71.061634","Boston","Dorchester Ave @ Dix St","Dorchester Avenue"
"12821",,,,"42.38372","-71.072326","Boston","Main St opp Schraffts Bldg","Main Street"
"4277",,"Memorial Parkway",,"42.163371","-71.04184","Randolph","N Main St opp Memorial Pkwy","North Main Street"
"FR-0098-B1",,,"Waltham - Commuter Rail Boston Shuttle","42.374525","-71.235692","Waltham","Waltham",
"2444",,"Green Street",,"42.365266","-71.105242","Cambridge","Western Ave @ Green St","Western Avenue"
"door-belsq-washington",,,"Bellingham Square - Washington Avenue","42.395247","-71.033173","Chelsea","Bellingham Square - Washington Avenue",
"5517",,"Ferry Street",,"42.414883","-71.048331","Everett","Broadway @ Ferry St","Broadway"
"6527",,"Brainard Street",,"42.254282","-71.134093","Boston","272 Reservation Rd opp Brainard St","Reservation Road"
"2791",,"West Street",,"42.268857","-71.131688","Boston","403 West St","Poplar Street"
"WR-0067-B1",,"West Emerson Street","Melrose/Cedar Park - Commuter Rail Boston Shuttle - Tremont St @ W Emerson St","42.45925","-71.0695","Melrose","Melrose/Cedar Park - Tremont St @ W Emerson St","Tremont Street"
"7199",,"Bay State Road",,"42.496249","-70.957302","Lynn","Broadway @ Bay State Rd","Broadway"
"FR-0098-B0",,,"Waltham - Commuter Rail Outbound Shuttle","42.374664","-71.235376","Waltham","Waltham",
"70013",,,"Massachusetts Avenue - Orange Line - Oak Grove","42.340892","-71.084124","Boston","Massachusetts Avenue",
"1332",,"Townsend Street",,"42.31687","-71.086525","Boston","Humboldt Ave @ Townsend St","Humboldt Avenue"
"5376",,"Phillips Street",,"42.424982","-71.063517","Malden","Eastern Ave @ Phillips Ct","Eastern Avenue"
"node-bbsta-2clarexit-fareunpaid",,,"Back Bay - Outdoor side of exit-only gate",,,"Boston","Back Bay",
"7234",,"Smith Street",,"42.467024","-70.941538","Lynn","Union St @ Joyce St","Union Street"
"2366",,"Hayes Street",,"42.420277","-71.144413","Arlington","Medford St opp Hayes St - Medford Line","Medford Street"
"NHRML-0218-02",,,"North Billerica - Commuter Rail - Track 2 (Boston)","42.593248","-71.280995","Billerica","North Billerica",
"node-937-platform",,,"Courthouse - Bottom of elevator between South Station platform and lobby",,,"Boston","Courthouse",
"9082",,"Sheffield Road",,"42.461216","-71.04967","Melrose","East St opp Sheffield Rd","East Street"
"node-davis-colstairup-entrance",,,"Davis - Top of stairs for College Avenue","42.396763","-71.121839","Somerville","Davis",
"70059",,,"Wonderland - Blue Line - Bowdoin","42.413514","-70.991714","Revere","Wonderland",
"14470",,,,"42.493701","-70.934272","Salem","Highland Ave @ Walmart","Highland Avenue"
"8252",,"New Village Road",,"42.461404","-71.171898","Woburn","259 Cambridge Rd","Cambridge Street"
"5807",,,,"42.402668","-71.000701","Revere","Revere Beach Pkwy @ Pratt Pl","Revere Beach Parkway"
"5079",,"Fellsway East",,"42.430328","-71.082894","Malden","Savin St @ Fellsway E","Savin Street"
"4258",,"South Street",,"42.161855","-71.040036","Randolph","Union St @ Howard St","Union Street"
"23403",,,,"42.24898","-71.022007","Quincy","270 Quarry St","Quarry Street"
"node-north-centerstairs-top",,,"North Station - Top of north stairs between Lechmere & North platform and Forest Hills, Copley & West platforms","42.365332","-71.060335","Boston","North Station",
"door-masta-corridor",,,"Massachusetts Avenue - Massachusetts Ave (Northside)","42.341773","-71.083167","Boston","Massachusetts Avenue - Massachusetts Ave (Northside)",
"3550",,"Shipyard Drive",,"42.249192","-70.916772","Hingham","322 Lincoln St","Lincoln Street"
"NEC-2287-08",,,"South Station - Commuter Rail - Track 8","42.351136","-71.055081","Boston","South Station",
"5566",,"George Street",,"42.406352","-71.047077","Everett","Ferry St @ Union St","Ferry Street"
"953",,"Saint Marys Street",,"42.350162","-71.10663","Boston","Commonwealth Ave @ St Mary's St","Commonwealth Avenue"
"WML-0081-B2",,"Walnut Street","Newtonville - Commuter Rail Outbound Shuttle - Washington St @ Walnut St","42.35163","-71.20765","Newton","Newtonville - Washington St @ Walnut St","Washington Street"
"node-406-lobby",,,"Aquarium - Bottom of escalator from lobby to Atlantic Avenue",,,"Boston","Aquarium",
"node-wondl-nshoreplazastairs-plaza",,,"Wonderland - Top of Revere Beach Plaza stairs from North Shore Road","42.413713","-70.991682","Revere","Wonderland",
"8822",,,,"42.37335","-71.202912","Watertown","Main St @ Wilmot St","Main Street"
"4257",,"Prospect Avenue",,"42.157777","-71.033183","Randolph","Union St @ Prospect Ave","Union Street"
"place-nubn","Washington St and Dudley St, Roxbury, MA",,,"42.329544","-71.083982","Boston","Nubian",
"3684",,,,"42.214575","-70.923632","Weymouth","Water St @ Commercial St","Water Street"
"5588",,"Washington Avenue",,"42.412336","-71.031519","Chelsea","Woodlawn Ave @ Washington Ave","Woodlawn Avenue"
"9170",,"Marine Street",,"42.414773","-71.100883","Medford","Riverside Ave @ Park St","Riverside Avenue"
"85562",,,,"42.288448","-71.171822","Boston","Baker St @ VFW Pkwy","Baker Street"
"6375",,"Maida Terrace",,"42.261174","-71.11341","Boston","River St @ Huntington Ave","River Street"
"1557",,"Parkway Road",,"42.334931","-71.111393","Brookline","Brookline Ave opp Aspinwall Ave","Brookline Avenue"
"3567",,"Station Street",,"42.243533","-70.886277","Hingham","North St opp Station St","North Street"
"5814",,"Winthrop Avenue",,"42.393352","-70.982159","Revere","Crescent Ave @ Winthrop Pkwy","Crescent Avenue"
"FB-0125",,,"Islington - Commuter Rail","42.22105","-71.183961","Westwood","Islington",
"node-440-platform",,,"Orient Heights - Bottom of Escalator 440","42.386901","-71.005031","Boston","Orient Heights",
"node-dwnxg-templefare-unpaid",,,"Downtown Crossing - Unpaid side of fare gates",,,"Boston","Downtown Crossing",
"node-cntsq-pearlstair-farepaid",,,"Central - Paid side of fare gates",,,"Cambridge","Central",
"71835",,"Newton Street",,"42.311236","-71.142555","Brookline","Clyde St opp Whitney St","Clyde Street"
"9067",,"Bellvale Street",,"42.434613","-71.031767","Malden","Salem St @ Bellvale St","Salem Street"
"3408",,"Centre Street",,"42.243258","-71.02302","Quincy","Copeland St @ Centre St","Copeland Street"
"5359",,,,"42.420035","-71.054503","Everett","Ferry St @ Rich St","Ferry Street"
"5982",,"Everett Street",,"42.45055","-71.070522","Melrose","Pleasant St @ Everett St","Pleasant Street"
"559",,"Corona Street",,"42.301443","-71.068069","Boston","Geneva Ave @ Topliff St","Geneva Avenue"
"DB-2265-B1",,"Massachusetts Avenue","Newmarket - Commuter Rail Shuttle - Newmarket Sq @ Massachusetts Ave","42.32755","-71.06588","Boston","Newmarket - Newmarket Sq @ Massachusetts Ave","Newmarket Square"
"4525",,"Elm Street",,"42.462473","-70.964746","Lynn","Market Square @ Western Ave","Market Square"
"1612",,,,"42.262345","-71.146603","Boston","W Boundary Rd @ Cedarcrest Rd","West Boundary Road"
"17354",,,,"42.489729","-70.968996","Lynn","Lynnfield St @ St Mary Cemetery","Lynnfield Street"
"5386",,"Harvard Street",,"42.424166","-71.052523","Malden","Bryant St @ Harvard St","Bryant Street"
"14831",,"Howard Avenue",,"42.320105","-71.071148","Boston","Dudley St opp Howard Ave","Dudley Street"
"45059",,"McCormack Street",,"42.435466","-71.08528","Malden","Highland Ave @ Pamela Circle","Highland Avenue"
"node-state-passageoldstatehousestairs-sbplatform",,,"State - Bottom of stairs between Orange Line and State St, Devonshire St",,,"Boston","State",
"65541",,"Prospect Street",,"42.345765","-71.233474","Newton","Washington St @ Prospect St","Washington Street"
"place-NBM-0523","387 Church St, New Bedford, MA 02745",,,"41.674308","-70.939322","New Bedford","Church Street",
"6415",,"Chittick Road",,"42.248375","-71.123996","Boston","Truman Hwy @ Chittick Rd","Truman Highway"
"8866",,"Eaton Avenue",,"42.492432","-71.154447","Woburn","Main St @ Eaton Ave","Main Street"
"626",,"Maplewood Street",,"42.270058","-71.147107","Boston","Washington St opp Maplewood St","Washington Street"
"node-757-entrance",,,"Kendall/MIT - Top of Elevator 757 for Ashmont/Braintree platform","42.36211","-71.086174","Cambridge","Kendall/MIT",
"node-newto-unionws-platform",,,"Newton Centre - Bottom of western stairs for Union Street","42.329432","-71.192594","Newton","Newton Centre",
"21618",,"Chickering Road",,"42.229618","-71.185836","Dedham","Washington St @ Chickering Rd","Washington Street"
"10014",,,,"42.334117","-71.07251","Boston","Albany St opp Boston Medical","Albany Street"
"node-810-entrance",,,"Quincy Center - Top of Elevator 810","42.251488","-71.005189","Quincy","Quincy Center",
"node-147-lobby",,,"Tufts Medical Center - Top of Escalator 147",,,"Boston","Tufts Medical Center",
"5365",,"Main Street",,"42.423385","-71.067214","Malden","Eastern Ave @ Main St","Eastern Avenue"
"75",,"Princeton Avenue",,"42.358673","-71.093551","Cambridge","84 Massachusetts Ave","Massachusetts Avenue"
"1288",,"Greenough Circle",,"42.335166","-71.124492","Brookline","Washington St opp Greenough St","Washington Street"
"4948",,,,"42.541655","-70.919221","Peabody","Margin St @ Dobbs Rd","Margin Street"
"2707",,"Montgomery Avenue",,"42.390497","-71.090264","Somerville","Broadway @ Montgomery Ave","Broadway"
"node-rugg-bus1stairs-busway",,,"Ruggles - Bottom of Lower Busway Lane 1 stairs",,,"Boston","Ruggles",
"node-148-platform",,,"Tufts Medical Center - Bottom of Escalator 148",,,"Boston","Tufts Medical Center",
"4788",,"Hereford Road",,"42.487801","-70.882204","Marblehead","Humphrey St @ Hereford Rd","Humphrey Street"
"3124",,,,"42.273004","-71.031092","Quincy","W Squantum St @ Farrington St","West Squantum Street"
"641",,"Aldwin Road",,"42.294445","-71.119493","Boston","Washington St @ Aldwin Rd","Washington Street"
"3518",,"Edwards Street",,"42.249956","-70.995926","Quincy","Washington St @ Edwards St","Washington Street"
"45002",,"Riverside Avenue",,"42.417653","-71.106038","Medford","Medford Sq @ City Hall Parking lot","City Hall Mall"
"7810",,"Bright Street",,"42.371554","-71.224591","Waltham","River St @ Bright St","River Street"
"1593",,"Shawmut Avenue",,"42.332076","-71.084203","Boston","Ruggles St @ Shawmut Ave","Ruggles Street"
"8536",,"Roosevelt Road",,"42.314087","-71.195773","Newton","Parker St @ Parker Rd","Parker Street"
"1728",,"Fessenden Street",,"42.279387","-71.09285","Boston","Blue Hill Ave @ Fessenden St","Blue Hill Avenue"
"530",,"Lorna Road",,"42.280123","-71.082274","Boston","Morton St @ Lorna Rd","Morton Street"
"FB-0303-S",,,"Forge Park/495 - Commuter Rail - Track 1 (All Trains)","42.089941","-71.43902","Franklin","Forge Park/495",
"node-chels-thirdout-top",,,"Chelsea - Top of ramp between Third St and outbound platform","42.397497","-71.043703","Chelsea","Chelsea",
"17456",,"Kennedy Drive",,"42.438035","-71.029801","Malden","Central Ave @ Kennedy Dr","Central Avenue"
"3944",,"Holmes Street",,"42.230354","-71.00531","Braintree","Opp 41 Independence Ave","Independence Avenue"
"6256",,"Roland Road",,"42.421518","-71.017169","Revere","Malden St @ Gore Rd","Malden Street"
"door-lech-obrien",,,"Lechmere - O'Brien Hwy","42.370844","-71.075681","Cambridge","Lechmere - O'Brien Hwy",
"node-wimnl-love-fareunpaid",,,"Wood Island - Unpaid side of exit-only gates","42.379557","-71.022953","Boston","Wood Island",
"2660",,"Hamlet Street",,"42.384648","-71.092778","Somerville","Highland Ave @ Medford St","Highland Avenue"
"door-woodl-east",,,"Woodland - East","42.332729","-71.242908","Newton","Woodland - East",
